X,Y,id,GEO_ID,STATE,COUNTY,NAME,LSAD,CENSUSAREA,PopDensity2010,,,PopDensity2000,Population 1990,,PopDensity1990
-155.452439614787,19.5952233847596,,0500000US15001,15,1,Hawaii,County,4028.417,45.9,148641,36.8981165554609,36.9,"118,344",29.3772963424591,29.4
-158.03713962221,21.4786423746297,,0500000US15003,15,3,Honolulu,County,600.743,1586.7,876159,1458.45894167722,1458.5,"803,204",1337.01765979795,1337.0
-156.951086665318,21.1717217222945,,0500000US15005,15,5,Kalawao,County,11.991,7.5,147,12.2591943957968,12.3,110,9.17354682678676,9.2
-159.561837660118,22.0507675024082,,0500000US15007,15,7,Kauai,County,619.956,108.2,58460,94.2970146268445,94.3,"50,460",81.392873042603,81.4
-156.308643656823,20.8039770524558,,0500000US15009,15,9,Maui,County,1161.521,133.3,128090,110.277816759232,110.3,"99,234",85.4345293800112,85.4
-116.224565336072,43.5226379156331,,0500000US16001,16,1,Ada,County,1052.576,372.8,300953,285.92044659958,285.9,"201,368",191.309701152221,191.3
-116.54402627246,44.8532140034533,,0500000US16003,16,3,Adams,County,1363.056,2.9,3483,2.55528753037293,2.6,"3,234",2.37260978272353,2.4
-112.162964104307,42.6409610616526,,0500000US16005,16,5,Bannock,County,1111.988,74.5,75562,67.9521721457426,68.0,"64,908",58.3711335014407,58.4
-111.316938110217,42.2881159113087,,0500000US16007,16,7,Bear Lake,County,974.785,6.1,6418,6.58401596249429,6.6,"6,031",6.187005339639,6.2
-116.684669260064,47.2467083406803,,0500000US16009,16,9,Benewah,County,776.617,12,9169,11.8063343964915,11.8,"7,832",10.0847650772517,10.1
-112.297924557161,43.1962590154945,,0500000US16011,16,11,Bingham,County,2093.978,21.8,41737,19.9319190555011,19.9,"37,158",17.7451721078254,17.7
-113.694645155868,43.2672487018773,,0500000US16013,16,13,Blaine,County,2643.586,8.1,18994,7.18493742968831,7.2,"13,455",5.08967743058104,5.1
-115.772656924015,43.9648762894209,,0500000US16015,16,15,Boise,County,1899.237,3.7,6644,3.49824692758197,3.5,"3,506",1.84600447442842,1.8
-116.542381895773,48.3403016228307,,0500000US16017,16,17,Bonner,County,1734.573,23.6,36809,21.2207845965549,21.2,"26,345",15.188175994899,15.2
-111.433626646398,43.3408673436326,,0500000US16019,16,19,Bonneville,County,1866.077,55.9,82545,44.2345090797432,44.2,"71,467",38.2979909189171,38.3
-116.417341242463,48.7706219162546,,0500000US16021,16,21,Boundary,County,1268.56,8.6,9880,7.78835845367976,7.8,"8,059",6.35287254840134,6.4
-113.081729150355,43.7610228747747,,0500000US16023,16,23,Butte,County,2231.667,1.3,2897,1.29813274113029,1.3,"2,898",1.29858083665708,1.3
-114.830221921256,43.5315768545102,,0500000US16025,16,25,Camas,County,1074.493,1,981,0.912988730498942,0.9,727,0.67659817234733,0.7
-116.650966326532,43.5852120919229,,0500000US16027,16,27,Canyon,County,587.37,321.6,131452,223.797606278836,223.8,"87,575",149.096821424315,149.1
-111.577950251744,42.7201887329519,,0500000US16029,16,29,Caribou,County,1764.146,3.9,7296,4.13571212359975,4.1,"6,935",3.9310805341508,3.9
-113.643532085116,42.3740044501495,,0500000US16031,16,31,Cassia,County,2565.081,8.9,21399,8.34242661342858,8.3,"19,338",7.53894321465872,7.5
-112.333302833103,44.275654331761,,0500000US16033,16,33,Clark,County,1764.185,0.6,1022,0.579304324659829,0.6,762,0.431927490597641,0.4
-115.607120748251,46.6086766946636,,0500000US16035,16,35,Clearwater,County,2457.274,3.6,8928,3.63329445556336,3.6,"8,026",3.26622102378489,3.3
-114.267321695978,44.2029109074643,,0500000US16037,16,37,Custer,County,4920.94,0.9,4340,0.881945319390198,0.9,"4,117",0.836628774177291,0.8
-115.529395210313,43.4809192916032,,0500000US16039,16,39,Elmore,County,3074.738,8.8,29116,9.4694247119592,9.5,"20,146",6.55210297592836,6.6
-111.845386426654,42.2246627703277,,0500000US16041,16,41,Franklin,County,663.645,19.3,11333,17.0769010540274,17.1,"9,175",13.8251625492545,13.8
-111.420514103671,44.3352511901271,,0500000US16043,16,43,Fremont,County,1863.525,7.1,11813,6.33906172442012,6.3,"10,782",5.7858091520103,5.8
-116.281130759411,44.231308017394,,0500000US16045,16,45,Gem,County,560.9,29.8,15179,27.0618648600464,27.1,"11,681",20.8254590836156,20.8
-114.840581139526,43.058135174524,,0500000US16047,16,47,Gooding,County,728.973,21.2,14150,19.4108698127366,19.4,"11,388",15.6219777687239,15.6
-115.562327628415,45.8858077025536,,0500000US16049,16,49,Idaho,County,8477.352,1.9,15506,1.82910890098701,1.8,"13,359",1.57584585375245,1.6
-112.336151965619,43.8626870848872,,0500000US16051,16,51,Jefferson,County,1093.501,23.9,19117,17.4823799886786,17.5,"16,473",15.064458102919,15.1
-114.274644475228,42.7070429848181,,0500000US16053,16,53,Jerome,County,597.185,37.5,18401,30.812897175917,30.8,"14,999",25.1161700310624,25.1
-116.682937374745,47.706652026835,,0500000US16055,16,55,Kootenai,County,1244.125,111.3,108682,87.3561740178841,87.4,"68,932",55.406008238722,55.4
-116.684502401102,46.9240120727895,,0500000US16057,16,57,Latah,County,1075.996,34.6,34925,32.4582991014836,32.5,"27,427",25.4898717095603,25.5
-114.08983918029,44.965920493868,,0500000US16059,16,59,Lemhi,County,4563.387,1.7,7798,1.70881847189379,1.7,"6,825",1.49559964999681,1.5
-116.359112877179,46.2358493744174,,0500000US16061,16,61,Lewis,County,478.795,8,3744,7.81963053081173,7.8,"3,486",7.28077778590002,7.3
-114.154384313663,43.0244812630021,,0500000US16063,16,63,Lincoln,County,1201.405,4.3,4050,3.37105305871043,3.4,"3,265",2.71765141646655,2.7
-111.691948161152,43.7824061076601,,0500000US16065,16,65,Madison,County,469.206,80,27491,58.5904698575892,58.6,"22,290",47.5057863710183,47.5
-113.563812164021,43.0248323284339,,0500000US16067,16,67,Minidoka,County,757.591,26.5,20155,26.6040647262177,26.6,"19,142",25.2669316293356,25.3
-116.82173037993,46.243034896648,,0500000US16069,16,69,Nez Perce,County,848.092,46.3,37418,44.1202133730774,44.1,"33,216",39.1655622267396,39.2
-112.549669525321,42.261823844651,,0500000US16071,16,71,Oneida,County,1200.061,3.6,4125,3.43732526929881,3.4,"3,442",2.86818753380037,2.9
-116.240341869658,42.8292150299316,,0500000US16073,16,73,Owyhee,County,7665.511,1.5,10644,1.38855713598219,1.4,"8,308",1.0838155473262,1.1
-116.837090082381,43.9706620654544,,0500000US16075,16,75,Payette,County,406.867,55.6,20584,50.5914709229306,50.6,"16,205",39.8287401042601,39.8
-112.818235288791,42.7149312459752,,0500000US16077,16,77,Power,County,1404.244,5.6,7542,5.37086147421673,5.4,"7,036",5.01052523635494,5.0
-116.015272488204,47.5063034032526,,0500000US16079,16,79,Shoshone,County,2629.665,4.9,13763,5.23374650383224,5.2,"13,727",5.22005654712673,5.2
-111.22345223343,43.7713639298236,,0500000US16081,16,81,Teton,County,449.456,22.6,6006,13.362820832295,13.4,"3,432",7.63589761845431,7.6
-114.552929568548,42.4562124432602,,0500000US16083,16,83,Twin Falls,County,1921.213,40.2,64286,33.4611518868548,33.5,"52,609",27.3832209130378,27.4
-115.655935147698,44.6886218243583,,0500000US16085,16,85,Valley,County,3664.515,2.7,7637,2.08404113504788,2.1,"6,032",1.64605684517596,1.6
-116.862332065156,44.4959862350437,,0500000US16087,16,87,Washington,County,1452.982,7,9983,6.87069764112701,6.9,"8,435",5.80530247449728,5.8
-91.1854483049921,39.9750750642463,,0500000US17001,17,1,Adams,County,855.202,78.5,68261,79.8185691801469,79.8,"63,628",74.40113563813,74.4
-89.3467267506847,37.1559920775508,,0500000US17003,17,3,Alexander,County,235.509,35,9583,40.6905893193042,40.7,"10,529",44.7074209478194,44.7
-89.4473949115305,38.9384489004144,,0500000US17005,17,5,Bond,County,380.279,46.7,17636,46.3764762187762,46.4,"14,235",37.4330425818938,37.4
-88.8232371732488,42.3627868474179,,0500000US17007,17,7,Boone,County,280.719,193,41788,148.860604376619,148.9,"30,337",108.068923015542,108.1
-90.7135111269722,39.9727974137284,,0500000US17009,17,9,Brown,County,305.607,22.7,6952,22.7481700353722,22.7,"4,815",15.7555291599996,15.8
-89.5107594492085,41.3827767355677,,0500000US17011,17,11,Bureau,County,869.031,40.2,35496,40.845493428888,40.8,"35,107",40.3978684304703,40.4
-90.6539024294544,39.1324874941747,,0500000US17013,17,13,Calhoun,County,253.825,20,5079,20.009849305624,20.0,"5,241",20.6480843100561,20.6
-89.9263018339939,42.0691864325899,,0500000US17015,17,15,Carroll,County,444.807,34.6,16671,37.4791763618828,37.5,"16,455",36.9935724932386,37.0
-90.2384056408683,40.0022454309989,,0500000US17017,17,17,Cass,County,375.818,36.3,13691,36.4298676487023,36.4,"13,081",34.8067415610748,34.8
-88.2015824600457,40.0514991407307,,0500000US17019,17,19,Champaign,County,996.266,201.8,179687,180.360465979969,180.4,"154,934",155.514691859403,155.5
-89.2799345024371,39.5827912555039,,0500000US17021,17,21,Christian,County,709.377,49.1,35380,49.8747492518083,49.9,"33,788",47.6305265042425,47.6
-87.8027734006438,39.3233713556025,,0500000US17023,17,23,Clark,County,501.418,32.6,16995,33.8938769649275,33.9,"15,615",31.1416821893111,31.1
-88.4769366585561,38.7791162677779,,0500000US17025,17,25,Clay,County,468.316,29.5,14417,30.784769258364,30.8,"14,248",30.4239018098891,30.4
-89.4239692705845,38.5850774954977,,0500000US17027,17,27,Clinton,County,474.085,79.7,35536,74.9570224748727,75.0,"32,190",67.8992163852474,67.9
-88.2171120025904,39.5664899176775,,0500000US17029,17,29,Coles,County,508.291,106,53210,104.684127792938,104.7,"45,693",89.8953552197462,89.9
-87.7560210713694,41.8190577714605,,0500000US17031,17,31,Cook,County,945.326,5495.1,5376741,5687.71090607896,5687.7,"5,023,523",5314.06414295174,5314.1
-87.7604201533877,39.0104905534798,,0500000US17033,17,33,Crawford,County,443.629,44.7,20460,46.1196179690688,46.1,"19,123",43.1058384370724,43.1
-88.2406605731624,39.2976051401134,,0500000US17035,17,35,Cumberland,County,346.024,31.9,11311,32.6884840357894,32.7,"10,590",30.6048135389453,30.6
-88.7710595793137,41.8055603373652,,0500000US17037,17,37,DeKalb,County,631.307,166.6,88941,140.883912264556,140.9,"16,238",25.7212418047004,25.7
-88.889417075916,40.2118829744027,,0500000US17039,17,39,De Witt,County,397.513,41.7,16802,42.2678000467909,42.3,"69,127",173.898715262142,173.9
-88.220324646116,39.7387935190406,,0500000US17041,17,41,Douglas,County,416.665,48,19909,47.7817911271645,47.8,"19,140",45.936183744735,45.9
-88.0908751630593,41.8301000334519,,0500000US17043,17,43,DuPage,County,327.499,2799.8,904594,2762.12751794662,2762.1,"771,641",2356.16291958143,2356.2
-87.749423126276,39.675340898456,,0500000US17045,17,45,Edgar,County,623.374,29.8,19643,31.5107784411926,31.5,"19,258",30.8931716754308,30.9
-88.0554819297127,38.4143515195522,,0500000US17047,17,47,Edwards,County,222.416,30.2,6978,31.3736421840155,31.4,"7,350",33.0461837277894,33.0
-88.5836368590196,39.0432683881696,,0500000US17049,17,49,Effingham,County,478.777,71.5,34267,71.5719426789507,71.6,"31,229",65.2266086299049,65.2
-89.0317566064484,38.9568546569485,,0500000US17051,17,51,Fayette,County,716.482,30.9,21810,30.4404018523843,30.4,"19,452",27.1493212669683,27.1
-88.1847756800645,40.8346654365867,,0500000US17053,17,53,Ford,County,485.616,29,14227,29.296810648743,29.3,"13,860",28.5410694870021,28.5
-88.9258687671195,37.9927956740867,,0500000US17055,17,55,Franklin,County,408.889,96.8,39021,95.4317675457154,95.4,"39,703",97.099701875081,97.1
-90.1772820030279,40.4546503157976,,0500000US17057,17,57,Fulton,County,865.595,42.8,38244,44.1823254524345,44.2,"36,393",42.0439119911737,42.0
-88.2144474005133,37.7484496194509,,0500000US17059,17,59,Gallatin,County,323.071,17.3,6426,19.8903646566854,19.9,"6,737",20.8530013526438,20.9
-90.3814041743863,39.3228458577033,,0500000US17061,17,61,Greene,County,543.019,25.6,14766,27.1924186814826,27.2,"15,096",27.8001322237343,27.8
-88.4201729483652,41.3293152886936,,0500000US17063,17,63,Grundy,County,418.043,119.8,37528,89.7706695244269,89.8,"31,979",76.4969153890868,76.5
-88.5394119070613,38.0168091684457,,0500000US17065,17,65,Hamilton,County,434.665,19.5,8613,19.8152600278375,19.8,"8,383",19.28611689462,19.3
-91.1404633914196,40.4146861640656,,0500000US17067,17,67,Hancock,County,793.726,24.1,20171,25.4130518592058,25.4,"20,943",26.3856796929923,26.4
-88.2378267026765,37.5005993359793,,0500000US17069,17,69,Hardin,County,177.528,24.3,4793,26.9985579739534,27.0,"4,954",27.9054571673201,27.9
-90.9202718157103,40.8534213524451,,0500000US17071,17,71,Henderson,County,378.872,19.3,8176,21.5798475474567,21.6,"8,030",21.1944931269664,21.2
-90.144909869722,41.3678776482124,,0500000US17073,17,73,Henry,County,822.985,61.3,51032,62.008420566596,62.0,"50,472",61.3279707406575,61.3
-87.8261152997493,40.7955772611796,,0500000US17075,17,75,Iroquois,County,1117.316,26.6,31340,28.0493611476073,28.0,"30,189",27.0192139018863,27.0
-89.4094615660202,37.7558118942302,,0500000US17077,17,77,Jackson,County,584.081,103.1,59607,102.052626262453,102.1,"54,230",92.8467113294218,92.8
-88.1539019362793,38.9973446393799,,0500000US17079,17,79,Jasper,County,494.51,19.6,10113,20.4505470061273,20.5,"10,511",21.2553841176114,21.3
-88.9230457602724,38.3652726111486,,0500000US17081,17,81,Jefferson,County,571.169,68,40051,70.1211025108155,70.1,"36,495",63.8952744284091,63.9
-90.3714784633616,39.0967300096067,,0500000US17083,17,83,Jersey,County,369.271,62.2,21649,58.6263205071614,58.6,"19,611",53.1073385129079,53.1
-90.1799671108499,42.3459585067863,,0500000US17085,17,85,Jo Daviess,County,601.087,37.7,22296,37.0928002102857,37.1,"21,610",35.9515344700518,36.0
-88.8763866194455,37.4667697931214,,0500000US17087,17,87,Johnson,County,343.915,36.6,12877,37.4423912885451,37.4,"9,180",26.6926420772575,26.7
-88.4322564598667,41.8968830088384,,0500000US17089,17,89,Kane,County,520.058,990.8,404508,777.81324390741,777.8,"310,740",597.510277699795,597.5
-87.8845297693165,41.1580638461771,,0500000US17091,17,91,Kankakee,County,676.556,167.7,103825,153.461058655898,153.5,"92,594",136.860806792047,136.9
-88.4266903494735,41.5284372920466,,0500000US17093,17,93,Kendall,County,320.335,358.2,54539,170.256138105421,170.3,"39,199",122.368770193703,122.4
-90.2135592999091,40.8872504928178,,0500000US17095,17,95,Knox,County,716.395,73.9,55842,77.9486177318379,77.9,"53,106",74.1294955994947,74.1
-88.0160300556856,42.3149338922839,,0500000US17097,17,97,Lake,County,443.67,1585.6,644682,1453.06646832105,1453.1,"495,312",1116.39732233417,1116.4
-88.8758647196299,41.2092461481831,,0500000US17099,17,99,LaSalle,County,1135.124,100.4,111599,98.3143691790501,98.3,"104,473",92.0366409308587,92.0
-87.713713119669,38.7067244403256,,0500000US17101,17,101,Lawrence,County,372.178,45.2,15449,41.5097077204993,41.5,"15,347",41.2356453095024,41.2
-89.2852579051313,41.7000392242411,,0500000US17103,17,103,Lee,County,724.896,49.7,36062,49.7478258950249,49.7,"32,162",44.3677437866949,44.4
-88.5864484470281,40.8425527106242,,0500000US17105,17,105,Livingston,County,1044.285,37.3,39734,38.0490000335158,38.0,"35,431",33.9284773792595,33.9
-89.373457795365,40.1072392483436,,0500000US17107,17,107,Logan,County,618.059,49,31199,50.4789995777102,50.5,"28,104",45.4713870358655,45.5
-90.6774597464444,40.4560532765779,,0500000US17109,17,109,McDonough,County,589.407,55.3,32906,55.8289942264004,55.8,"114,042",193.485995246069,193.5
-88.4527486863347,42.3738291974629,,0500000US17111,17,111,McHenry,County,603.171,511.9,259524,430.266043957684,430.3,"46,387",76.9052225654085,76.9
-88.8635543462001,40.4965437345514,,0500000US17113,17,113,McLean,County,1183.378,143.3,150384,127.080273589673,127.1,"245,370",207.347102954424,207.3
-88.9816886251629,39.8555322676867,,0500000US17115,17,115,Macon,County,580.689,190.8,114690,197.506754906671,197.5,"40,800",70.2613619338407,70.3
-89.9245497578002,39.2187276011075,,0500000US17117,17,117,Macoupin,County,862.906,55.4,49008,56.7941351665187,56.8,"12,563",14.5589438478815,14.6
-89.8552984689395,38.8262681873509,,0500000US17119,17,119,Madison,County,715.582,376.3,259019,361.969697393171,362.0,"16,025",22.3943587177989,22.4
-88.9185877047777,38.6713174697811,,0500000US17121,17,121,Marion,County,572.363,68.9,41678,72.8174253052696,72.8,"14,348",25.0680075406691,25.1
-89.3431483166014,41.0386958782598,,0500000US17123,17,123,Marshall,County,386.789,32.7,13159,34.0211329691382,34.0,"28,821",74.5134944375357,74.5
-89.8587236295663,40.2457138172141,,0500000US17125,17,125,Mason,County,539.238,27.2,16034,29.7345513483842,29.7,"181,636",336.838279201392,336.8
-88.6994049385839,37.2031425818341,,0500000US17127,17,127,Massac,County,237.218,65,15163,63.9201072431266,63.9,"117,663",496.012107007057,496.0
-89.786669528929,40.0341460861606,,0500000US17129,17,129,Menard,County,314.437,40.4,12483,39.69952645522,39.7,"10,964",34.868670035651,34.9
-90.7487235241869,41.1927688762015,,0500000US17131,17,131,Mercer,County,561.202,29.3,16940,30.1852096036721,30.2,"17,006",30.3028143164137,30.3
-90.1417765368191,38.3060271933037,,0500000US17133,17,133,Monroe,County,385.011,85.6,27625,71.7511967190548,71.8,"22,071",57.3256348519912,57.3
-89.4212971138247,39.2828813174942,,0500000US17135,17,135,Montgomery,County,703.687,42.8,30646,43.5506127013857,43.6,"29,003",41.2157678058569,41.2
-90.1737027134784,39.6919929395902,,0500000US17137,17,137,Morgan,County,568.791,62.5,36627,64.3944788155931,64.4,"33,746",59.3293494446994,59.3
-88.6409350134685,39.615919825903,,0500000US17139,17,139,Moultrie,County,335.943,44.2,14288,42.5310246083413,42.5,"13,356",39.7567444477188,39.8
-89.3136282890342,42.0453477192519,,0500000US17141,17,141,Ogle,County,758.574,70.5,51001,67.2327287779439,67.2,"45,229",59.6237150231883,59.6
-89.7682653178193,40.7338777770745,,0500000US17143,17,143,Peoria,County,619.209,301.2,183466,296.290913084274,296.3,"176,647",285.278476249538,285.3
-89.3561716277453,38.0783336372968,,0500000US17145,17,145,Perry,County,441.761,50.6,23091,52.2703452771974,52.3,"21,090",47.7407466933478,47.7
-88.6041813142582,39.967187813076,,0500000US17147,17,147,Piatt,County,439.202,38.1,16385,37.3062964194152,37.3,"15,315",34.870059790256,34.9
-90.9136151912445,39.6192493557964,,0500000US17149,17,149,Pike,County,831.381,19.8,17362,20.8833254548757,20.9,"17,365",20.8869339087614,20.9
-88.5978597123843,37.3312752128196,,0500000US17151,17,151,Pope,County,368.77,12.1,4397,11.9234211025843,11.9,"4,160",11.2807440952355,11.3
-89.1531913668583,37.1963072038556,,0500000US17153,17,153,Pulaski,County,199.185,30.9,7333,36.8150212114366,36.8,"7,441",37.3572307151643,37.4
-89.3145134133618,41.1908418840813,,0500000US17155,17,155,Putnam,County,160.161,37.5,6077,37.9430697860278,37.9,"5,722",35.7265501589026,35.7
-89.8253857673497,38.0131275649268,,0500000US17157,17,157,Randolph,County,575.5,58.2,33897,58.9000868809731,58.9,"30,685",53.3188531711555,53.3
-88.0965864404623,38.7063746720664,,0500000US17159,17,159,Richland,County,359.99,45.1,16291,45.254034834301,45.3,"16,228",45.0790299730548,45.1
-90.3030144464663,41.5585866902444,,0500000US17161,17,161,Rock Island,County,427.636,345,149390,349.339157601324,349.3,"144,662",338.283025750872,338.3
-89.9546788861002,38.4735971446395,,0500000US17163,17,163,St. Clair,County,657.759,410.6,256043,389.265673293714,389.3,"25,545",38.8364127286742,38.8
-88.5413226312352,37.6881522486316,,0500000US17165,17,165,Saline,County,379.819,65.6,26752,70.4335486113122,70.4,"175,796",462.841511351459,462.8
-89.7052289637835,39.7498354766124,,0500000US17167,17,167,Sangamon,County,868.302,227.4,188974,217.636260195186,217.6,"7,365",8.48207190585764,8.5
-90.6152909383166,40.1373870410504,,0500000US17169,17,169,Schuyler,County,437.273,17.3,7181,16.4222350796871,16.4,"5,578",12.7563330002081,12.8
-90.4779927411833,39.6516777445274,,0500000US17171,17,171,Scott,County,250.913,21.3,5539,22.0753807096484,22.1,"22,010",87.7196478460662,87.7
-88.7479982973402,39.4108382218211,,0500000US17173,17,173,Shelby,County,758.523,29.5,22884,30.1691576919882,30.2,"257,438",339.393795573766,339.4
-89.8117470014927,41.0620080678207,,0500000US17175,17,175,Stark,County,288.079,20.8,6330,21.9731393124803,22.0,"6,404",22.2300132949642,22.2
-89.6608273881941,42.3512176559586,,0500000US17177,17,177,Stephenson,County,564.523,84.5,48995,86.7900864978043,86.8,"47,225",83.6546960885562,83.7
-89.5552447960849,40.5272192516267,,0500000US17179,17,179,Tazewell,County,648.974,208.6,128465,197.950919451319,198.0,"121,970",187.942814350036,187.9
-89.2521323244693,37.4581801457848,,0500000US17181,17,181,Union,County,413.459,43.1,18311,44.287341671121,44.3,"16,823",40.6884358545829,40.7
-87.7363441615684,40.1699907128863,,0500000US17183,17,183,Vermilion,County,898.368,90.9,83929,93.4238530312745,93.4,"85,119",94.7484772387262,94.7
-87.864642378071,38.3941942427128,,0500000US17185,17,185,Wabash,County,223.252,53.5,12932,57.9255728952036,57.9,"12,849",57.5537957106767,57.6
-90.6142856301003,40.8893538811302,,0500000US17187,17,187,Warren,County,542.405,32.6,18736,34.5424544390262,34.5,"18,323",33.7810307795835,33.8
-89.4249407935052,38.3175955174724,,0500000US17189,17,189,Washington,County,562.572,26.2,15150,26.9298863078859,26.9,"14,620",25.9877846746728,26.0
-88.4252608855201,38.365798476495,,0500000US17191,17,191,Wayne,County,713.814,23.5,17149,24.024465757186,24.0,"17,054",23.8913778659427,23.9
-88.1800289936074,38.0627330303818,,0500000US17193,17,193,White,County,494.766,29.6,15381,31.087423145487,31.1,"16,152",32.6457355598404,32.6
-89.9385031749781,41.7591103070961,,0500000US17195,17,195,Whiteside,County,684.25,85.5,60662,88.6547314578005,88.7,"58,927",86.1191085129704,86.1
-87.8889253270693,41.4663874038059,,0500000US17197,17,197,Will,County,836.908,809.6,502211,600.079100689682,600.1,"348,384",416.275146133147,416.3
-88.930092843098,37.7312719791218,,0500000US17199,17,199,Williamson,County,420.149,157.9,61300,145.90062097018,145.9,"56,318",134.04292286784,134.0
-89.1694693206523,42.3496395821309,,0500000US17201,17,201,Winnebago,County,513.362,575.2,278441,542.387243309789,542.4,"248,507",484.077512554494,484.1
-89.2448610391489,40.7687587877409,,0500000US17203,17,203,Woodford,County,527.799,73.3,35491,67.2434013705975,67.2,"31,693",60.0474801960595,60.0
-84.9368232271125,40.754035105751,,0500000US18001,18,1,Adams,County,339.028,101.4,33605,99.1216064749814,99.1,"30,490",89.9335748079805,89.9
-85.0698454968919,41.0634103308303,,0500000US18003,18,3,Allen,County,657.308,540.6,331859,504.875948565969,504.9,"296,184",450.60154448143,450.6
-85.8847439700223,39.2671058025531,,0500000US18005,18,5,Bartholomew,County,406.908,188.7,71467,175.634295713036,175.6,"62,784",154.295319826595,154.3
-87.3110283069543,40.649741467608,,0500000US18007,18,7,Benton,County,406.418,21.8,9427,23.1953309154614,23.2,"9,300",22.8828447558917,22.9
-85.324806027661,40.4730557540178,,0500000US18009,18,9,Blackford,County,165.08,77.3,14042,85.0617882238914,85.1,"13,903",84.2197722316453,84.2
-86.4686003194541,40.0590368503098,,0500000US18011,18,11,Boone,County,422.913,133.9,46145,109.112276047319,109.1,"37,402",88.4389933627011,88.4
-86.226495588834,39.2017246403459,,0500000US18013,18,13,Brown,County,311.981,48.9,14953,47.9292008167164,47.9,"13,948",44.7078507986063,44.7
-86.5732712912984,40.6129319091565,,0500000US18015,18,15,Carroll,County,372.224,54.1,20168,54.1824277854195,54.2,"18,498",49.6958820495186,49.7
-86.3736976041243,40.739311288511,,0500000US18017,18,17,Cass,County,412.155,94.5,40924,99.2927418083003,99.3,"37,306",90.5144909075469,90.5
-85.8042752045875,38.4311787180115,,0500000US18019,18,19,Clark,County,372.855,295.6,96446,258.668919553177,258.7,"86,270",231.376808678977,231.4
-87.0909627942897,39.3859474646321,,0500000US18021,18,21,Clay,County,357.542,75.2,26567,74.3045572268433,74.3,"24,343",68.0843089762881,68.1
-86.4691495704175,40.2947925298102,,0500000US18023,18,23,Clinton,County,405.07,82,33879,83.6373960056287,83.6,"30,143",74.4142987631767,74.4
-86.423019406539,38.2648346898446,,0500000US18025,18,25,Crawford,County,305.643,35.1,10743,35.1488501290722,35.1,"9,780",31.9981154484153,32.0
-87.0952336705435,38.6935784357983,,0500000US18027,18,27,Daviess,County,429.487,73.7,29815,69.4200290113554,69.4,"26,896",62.6235485590949,62.6
-84.9547556163059,39.1782371148974,,0500000US18029,18,29,Dearborn,County,305.034,164.1,46163,151.337227981143,151.3,"38,254",125.408970803255,125.4
-85.4909341552019,39.3091738547314,,0500000US18031,18,31,Decatur,County,372.568,69.1,24559,65.9181679586009,65.9,"23,245",62.3912950119173,62.4
-84.9986147643865,41.4017073401218,,0500000US18033,18,33,DeKalb,County,362.824,116.4,40303,111.081405860693,111.1,"34,833",96.0052256741561,96.0
-85.3967765302933,40.1919011633433,,0500000US18035,18,35,Delaware,County,392.124,300.1,118769,302.886331874611,302.9,"111,645",284.718609419469,284.7
-86.8766117392459,38.3289889625735,,0500000US18037,18,37,Dubois,County,427.269,98,39868,93.3088990776303,93.3,"35,883",83.9822219725746,84.0
-85.857889141571,41.5657726403614,,0500000US18039,18,39,Elkhart,County,463.17,426.5,182793,394.656389662543,394.7,"152,953",330.230800785889,330.2
-85.1673340116788,39.6204771929901,,0500000US18041,18,41,Fayette,County,215.014,112.9,25591,119.020156826997,119.0,"25,571",118.927139628117,118.9
-85.8933616443869,38.2951587830081,,0500000US18043,18,43,Floyd,County,147.935,504.1,70815,478.689965187413,478.7,"63,308",427.944705444959,427.9
-87.2577572809114,40.1543898396657,,0500000US18045,18,45,Fountain,County,395.656,43.6,17962,45.3980225246174,45.4,"17,573",44.4148452190792,44.4
-85.0571242260157,39.4225822033296,,0500000US18047,18,47,Franklin,County,384.43,60.1,22187,57.7140181567516,57.7,"19,375",50.3992924589652,50.4
-86.2067571783681,41.0209922585547,,0500000US18049,18,49,Fulton,County,368.388,56.6,20502,55.6532786084237,55.7,"18,611",50.5201038035984,50.5
-87.5654159589794,38.3551068864158,,0500000US18051,18,51,Gibson,County,487.486,68.7,32473,66.6131950456013,66.6,"31,364",64.3382579192018,64.3
-85.6543192968578,40.4862020148981,,0500000US18053,18,53,Grant,County,414.074,169.2,73410,177.287151571941,177.3,"70,618",170.544395446225,170.5
-86.9617693675537,39.0790267120792,,0500000US18055,18,55,Greene,County,542.495,61.1,33152,61.1102406473792,61.1,"29,957",55.2207854450271,55.2
-86.0520928754979,40.0621914216674,,0500000US18057,18,57,Hamilton,County,394.267,696.4,182763,463.55134971986,463.6,"107,945",273.786545665754,273.8
-85.7751052659972,39.8280127642956,,0500000US18059,18,59,Hancock,County,306.016,228.8,55439,181.163730001046,181.2,"44,988",147.01192094531,147.0
-86.1368504727952,38.1903406068582,,0500000US18061,18,61,Harrison,County,484.516,81.2,34354,70.903747244673,70.9,"29,559",61.0072732376227,61.0
-86.507045758547,39.7635084777351,,0500000US18063,18,63,Hendricks,County,406.911,357.4,104051,255.709479468483,255.7,"73,207",179.909120176156,179.9
-85.3888237290912,39.9096948530455,,0500000US18065,18,65,Henry,County,391.876,126.2,48511,123.791709622432,123.8,"47,341",120.806071308271,120.8
-86.1189211194038,40.4965437572786,,0500000US18067,18,67,Howard,County,293.057,282.4,84961,289.91288384171,289.9,"79,738",272.09041244536,272.1
